,path,image,label,mean,std,thres_inf_50,entropy,edge_intensity,edge_brightness,center_brightness
25,Data/COVID-19/COVID-19 (26).png,26,COVID-19,149.43936157226562,51.753578987074086,0.0639190673828125,7.265397462631989,71207.45,61.19026184082031,88.24909973144531
26,Data/COVID-19/COVID-19 (27).png,27,COVID-19,185.37998962402344,36.25570783591856,0.007537841796875,6.997164631892556,83790.75,74.17768859863281,111.20230102539062
27,Data/COVID-19/COVID-19 (28).png,28,COVID-19,152.73110961914062,49.017266732788315,0.0103607177734375,7.482502457414533,52616.45,59.51396179199219,93.21714782714844
28,Data/COVID-19/COVID-19 (29).png,29,COVID-19,143.23507690429688,55.278513515434,0.0485687255859375,7.597507214790409,89024.15,62.889373779296875,80.345703125
29,Data/COVID-19/COVID-19 (30).png,30,COVID-19,101.41607666015625,44.74532637614564,0.1590118408203125,7.351184987975454,48034.55,44.686004638671875,56.730072021484375
30,Data/COVID-19/COVID-19 (31).png,31,COVID-19,164.22718811035156,61.13940015377237,0.047149658203125,7.550137151213114,58345.55,59.93182373046875,104.29536437988281
31,Data/COVID-19/COVID-19 (32).png,32,COVID-19,134.86761474609375,59.30645372875431,0.125457763671875,7.2798902062634,39591.25,45.14726257324219,89.72035217285156
32,Data/COVID-19/COVID-19 (33).png,33,COVID-19,134.8827667236328,51.07298745180731,0.0616302490234375,7.4978034036276,36416.1,45.81135559082031,89.0714111328125
33,Data/COVID-19/COVID-19 (34).png,34,COVID-19,132.58750915527344,64.1853450287848,0.11993408203125,7.730792487005603,65179.6,58.97856140136719,73.60894775390625
34,Data/COVID-19/COVID-19 (35).png,35,COVID-19,117.81779479980469,48.302920287202696,0.098663330078125,7.331839199942335,46928.35,47.18890380859375,70.62889099121094
35,Data/COVID-19/COVID-19 (36).png,36,COVID-19,138.740478515625,40.72305475273275,0.0240478515625,6.966312359871892,65147.35,58.376068115234375,80.36441040039062
36,Data/COVID-19/COVID-19 (37).png,37,COVID-19,135.82769775390625,62.21418857998921,0.1243743896484375,7.546789516528304,47330.15,40.216156005859375,95.61154174804688
37,Data/COVID-19/COVID-19 (38).png,38,COVID-19,119.50515747070312,42.106509761775136,0.0324859619140625,7.382895457655517,59805.7,52.55369567871094,66.95146179199219
38,Data/COVID-19/COVID-19 (39).png,39,COVID-19,131.46560668945312,54.38976548319533,0.1100616455078125,7.431606712972254,41492.85,43.642181396484375,87.82342529296875
39,Data/COVID-19/COVID-19 (40).png,40,COVID-19,147.0631866455078,68.68139547381122,0.0961456298828125,7.705933711301503,46281.65,50.947784423828125,96.11540222167969
40,Data/COVID-19/COVID-19 (41).png,41,COVID-19,122.88139343261719,34.081408946492694,0.0180511474609375,7.0625216782564,43182.9,46.4302978515625,76.45109558105469
41,Data/COVID-19/COVID-19 (42).png,42,COVID-19,135.25888061523438,49.44902632715844,0.049957275390625,7.566584436295872,56822.95,54.25495910644531,81.00392150878906
42,Data/COVID-19/COVID-19 (43).png,43,COVID-19,136.7667694091797,41.84380434731233,0.0,7.320629471759733,78032.65,62.4013671875,74.36540222167969
43,Data/COVID-19/COVID-19 (44).png,44,COVID-19,153.25225830078125,62.619742674610634,0.0479278564453125,7.691137070392378,60817.95,59.79017639160156,93.46208190917969
44,Data/COVID-19/COVID-19 (45).png,45,COVID-19,135.28468322753906,40.83526745810534,0.0427398681640625,7.063043413932016,47596.0,49.92822265625,85.35646057128906
45,Data/COVID-19/COVID-19 (46).png,46,COVID-19,118.44003295898438,38.39371401070783,0.00360107421875,7.162190680894437,68668.2,55.77366638183594,62.66636657714844
46,Data/COVID-19/COVID-19 (47).png,47,COVID-19,154.062744140625,23.566929730924826,0.0,6.548261074082022,72535.8,62.053497314453125,92.00924682617188
47,Data/COVID-19/COVID-19 (48).png,48,COVID-19,121.78742980957031,38.53820325888235,0.01214599609375,7.225901905139946,54250.1,48.875579833984375,72.91184997558594
48,Data/COVID-19/COVID-19 (49).png,49,COVID-19,146.39520263671875,51.78261732440505,0.068023681640625,7.215068706636039,55887.65,53.98558044433594,92.40962219238281
49,Data/COVID-19/COVID-19 (50).png,50,COVID-19,168.03712463378906,35.47472818299069,0.008819580078125,6.9508868734157305,80333.35,68.82144165039062,99.21568298339844
50,Data/COVID-19/COVID-19 (51).png,51,COVID-19,137.26370239257812,59.9854910404554,0.1110382080078125,7.287934611250869,48883.3,48.19671630859375,89.06698608398438
51,Data/COVID-19/COVID-19 (52).png,52,COVID-19,148.51866149902344,58.03619901731471,0.09527587890625,7.221609731437115,47951.2,52.47117614746094,96.0474853515625
52,Data/COVID-19/COVID-19 (53).png,53,COVID-19,147.67791748046875,48.4237262236785,0.0165252685546875,7.347085643088398,75406.85,64.87823486328125,82.7996826171875
53,Data/COVID-19/COVID-19 (54).png,54,COVID-19,151.04544067382812,46.97807688279821,3.0517578125e-05,7.37425794911765,64812.45,55.123992919921875,95.92144775390625
54,Data/COVID-19/COVID-19 (55).png,55,COVID-19,166.12991333007812,46.499375192346626,4.57763671875e-05,7.269822922991393,77866.3,64.80438232421875,101.32553100585938
55,Data/COVID-19/COVID-19 (56).png,56,COVID-19,160.48306274414062,49.22588229567416,3.0517578125e-05,7.383148035370636,76908.15,68.14387512207031,92.33918762207031
56,Data/COVID-19/COVID-19 (57).png,57,COVID-19,149.84327697753906,45.900242201527426,0.0,7.374429705435501,69884.3,60.82463073730469,89.01864624023438
57,Data/COVID-19/COVID-19 (58).png,58,COVID-19,180.4795379638672,33.55273444558253,0.0,6.988004289923444,100452.8,82.00547790527344,98.47406005859375
58,Data/COVID-19/COVID-19 (59).png,59,COVID-19,94.88714599609375,34.634281681407565,0.081695556640625,7.049085888983386,45895.15,41.55668640136719,53.33045959472656
59,Data/COVID-19/COVID-19 (60).png,60,COVID-19,128.15916442871094,45.33761641525566,0.0395355224609375,7.464137474920861,76502.35,56.480194091796875,71.67897033691406
60,Data/COVID-19/COVID-19 (61).png,61,COVID-19,147.78421020507812,55.19662400864665,0.0868377685546875,7.095523360881479,66744.8,54.802337646484375,92.98187255859375
61,Data/COVID-19/COVID-19 (62).png,62,COVID-19,147.6988983154297,69.94230686994959,0.127777099609375,7.629793028546806,46620.5,48.73529052734375,98.96360778808594
62,Data/COVID-19/COVID-19 (63).png,63,COVID-19,152.05328369140625,48.001349737478364,0.0263214111328125,7.396848736177164,72480.1,64.51747131347656,87.53581237792969
63,Data/COVID-19/COVID-19 (64).png,64,COVID-19,134.0133056640625,58.53701789945288,0.084869384765625,7.685158460046473,60897.4,55.335296630859375,78.67800903320312
64,Data/COVID-19/COVID-19 (65).png,65,COVID-19,161.56658935546875,41.72487874210403,0.0172576904296875,7.116509328398205,76362.65,62.693817138671875,98.87277221679688
65,Data/COVID-19/COVID-19 (66).png,66,COVID-19,133.31044006347656,54.26176853728725,0.070343017578125,7.518335298370725,68821.55,57.31874084472656,75.99169921875
66,Data/COVID-19/COVID-19 (67).png,67,COVID-19,156.3440704345703,43.47870378749736,0.0004425048828125,7.177112701694547,80977.15,66.51092529296875,89.83314514160156
67,Data/COVID-19/COVID-19 (68).png,68,COVID-19,153.2423095703125,56.84216140267367,0.0474090576171875,7.567047697598838,65775.5,63.12457275390625,90.11773681640625
68,Data/COVID-19/COVID-19 (69).png,69,COVID-19,125.48785400390625,69.92474988981022,0.2046356201171875,7.204457613279237,26833.3,34.496734619140625,90.99111938476562
69,Data/COVID-19/COVID-19 (70).png,70,COVID-19,151.5244903564453,54.83870763036037,0.004913330078125,7.510414618298089,89704.05,69.97419738769531,81.55029296875
70,Data/COVID-19/COVID-19 (71).png,71,COVID-19,141.7281494140625,52.24551076046828,0.087615966796875,7.2531585250848725,54450.05,50.021484375,91.7066650390625
71,Data/COVID-19/COVID-19 (72).png,72,COVID-19,97.44087219238281,34.227065574167796,0.0888519287109375,6.94286171367379,52302.0,45.040283203125,52.40058898925781
72,Data/COVID-19/COVID-19 (73).png,73,COVID-19,147.13970947265625,49.93690581197234,0.0407562255859375,7.373534339684823,59186.25,61.51390075683594,85.62580871582031
73,Data/COVID-19/COVID-19 (74).png,74,COVID-19,153.07899475097656,43.39630431233709,0.0185089111328125,7.389045313836164,99826.45,74.49729919433594,78.58169555664062
74,Data/COVID-19/COVID-19 (75).png,75,COVID-19,98.82295227050781,34.40210461836268,0.0794677734375,6.973256233452156,52792.25,45.858978271484375,52.96397399902344
75,Data/COVID-19/COVID-19 (76).png,76,COVID-19,126.03636169433594,69.9260956248522,0.1915740966796875,7.624211288361329,18948.5,34.78950500488281,91.24685668945312
76,Data/COVID-19/COVID-19 (77).png,77,COVID-19,142.34527587890625,49.16680994177524,0.0994873046875,6.720896602405647,64050.7,53.1717529296875,89.17352294921875
77,Data/COVID-19/COVID-19 (78).png,78,COVID-19,132.6743927001953,58.42917785016888,0.123809814453125,7.211651010996215,31782.25,44.402069091796875,88.27232360839844
78,Data/COVID-19/COVID-19 (79).png,79,COVID-19,188.10755920410156,30.77014215405413,0.0,6.591660533427187,95618.5,77.82862854003906,110.2789306640625
79,Data/COVID-19/COVID-19 (80).png,80,COVID-19,107.38763427734375,72.39308402174028,0.273223876953125,6.516881106486844,0.0,24.716293334960938,82.67134094238281
80,Data/COVID-19/COVID-19 (81).png,81,COVID-19,136.16473388671875,60.533489641005005,0.087799072265625,7.722557706890494,70042.05,63.051666259765625,73.11306762695312
81,Data/COVID-19/COVID-19 (82).png,82,COVID-19,139.68621826171875,56.012490567858805,0.10064697265625,7.240411886953607,51469.65,49.92430114746094,89.76191711425781
82,Data/COVID-19/COVID-19 (83).png,83,COVID-19,165.82211303710938,41.4267811336534,0.0104827880859375,7.065174511278601,86958.7,71.36146545410156,94.46064758300781
83,Data/COVID-19/COVID-19 (84).png,84,COVID-19,118.0953369140625,39.742581489271814,0.0,6.946009027445342,46560.45,45.637969970703125,72.45736694335938
84,Data/COVID-19/COVID-19 (85).png,85,COVID-19,123.78939819335938,51.98468632406154,4.57763671875e-05,7.132043693068107,53991.35,54.339324951171875,69.4500732421875
85,Data/COVID-19/COVID-19 (86).png,86,COVID-19,124.51356506347656,58.445164721882335,0.11968994140625,7.77044353939791,60877.55,58.8277587890625,65.68580627441406
86,Data/COVID-19/COVID-19 (87).png,87,COVID-19,137.17462158203125,40.805772610600215,0.000701904296875,7.266571488469988,68796.9,59.965057373046875,77.20956420898438
87,Data/COVID-19/COVID-19 (88).png,88,COVID-19,135.66566467285156,44.454391832139464,9.1552734375e-05,7.358562189441322,64221.6,60.089447021484375,75.57621765136719
88,Data/COVID-19/COVID-19 (89).png,89,COVID-19,188.57315063476562,54.8632028629314,0.0017242431640625,7.207649892941795,103999.0,83.47024536132812,105.1029052734375
89,Data/COVID-19/COVID-19 (90).png,90,COVID-19,158.40536499023438,59.976736654495795,0.063720703125,7.5598401281436045,76174.4,63.49018859863281,94.91517639160156
90,Data/COVID-19/COVID-19 (91).png,91,COVID-19,139.58091735839844,49.44043745459199,0.07574462890625,7.15993710036596,48887.6,50.24235534667969,89.33856201171875
91,Data/COVID-19/COVID-19 (92).png,92,COVID-19,146.01792907714844,54.889550288887925,0.0806884765625,7.229038264885948,68827.55,57.928558349609375,88.08937072753906
92,Data/COVID-19/COVID-19 (93).png,93,COVID-19,138.9993133544922,54.59626694784931,0.071441650390625,7.295292682509836,56931.65,57.6209716796875,81.37834167480469
93,Data/COVID-19/COVID-19 (94).png,94,COVID-19,141.71322631835938,53.61763406957453,0.0502777099609375,7.355766997203278,69530.25,64.62213134765625,77.09109497070312
94,Data/COVID-19/COVID-19 (95).png,95,COVID-19,141.55685424804688,59.52307119642791,0.0780487060546875,7.419305477130125,72112.95,58.873687744140625,82.68316650390625
95,Data/COVID-19/COVID-19 (96).png,96,COVID-19,134.5880126953125,50.43957656579363,0.05712890625,7.439930786621325,51600.2,52.746124267578125,81.84188842773438
96,Data/COVID-19/COVID-19 (97).png,97,COVID-19,143.23533630371094,53.2100214945835,0.081085205078125,7.1827184040432455,57448.6,52.15711975097656,91.07821655273438
97,Data/COVID-19/COVID-19 (98).png,98,COVID-19,110.43321228027344,44.35767667579448,0.090240478515625,7.316608835026698,40874.15,43.081787109375,67.35142517089844
98,Data/COVID-19/COVID-19 (99).png,99,COVID-19,123.07138061523438,53.21452304276622,0.13592529296875,7.239594380757089,35168.0,41.70484924316406,81.36653137207031
99,Data/COVID-19/COVID-19 (100).png,100,COVID-19,149.3910369873047,50.55356135366159,0.0423583984375,7.435531066006781,64124.9,59.69880676269531,89.69223022460938
100,Data/COVID-19/COVID-19 (101).png,101,COVID-19,131.34288024902344,59.24973295615804,0.1204071044921875,7.311601527494737,36055.15,44.519683837890625,86.82319641113281
101,Data/COVID-19/COVID-19 (102).png,102,COVID-19,145.51353454589844,51.195159002990295,0.0653533935546875,7.31043535429711,42723.3,49.2843017578125,96.22923278808594
102,Data/COVID-19/COVID-19 (103).png,103,COVID-19,143.2209930419922,53.500926693567735,0.0729217529296875,7.1305147002421805,46933.1,49.60456848144531,93.61642456054688
103,Data/COVID-19/COVID-19 (104).png,104,COVID-19,148.6923828125,53.78047408364906,0.05841064453125,7.3206766107562515,46214.35,52.207855224609375,96.48452758789062
104,Data/COVID-19/COVID-19 (105).png,105,COVID-19,155.10833740234375,73.827122265475,0.0896148681640625,7.674500767521266,93955.3,72.09162902832031,83.01670837402344
105,Data/COVID-19/COVID-19 (106).png,106,COVID-19,159.19821166992188,55.172628536920094,0.015106201171875,7.564054634991597,71363.3,62.215362548828125,96.98284912109375
106,Data/COVID-19/COVID-19 (107).png,107,COVID-19,151.01571655273438,58.897262842790774,0.0429840087890625,7.663422468745178,76660.6,69.54539489746094,81.47032165527344
107,Data/COVID-19/COVID-19 (108).png,108,COVID-19,141.16676330566406,45.63814832948659,0.08184814453125,6.814337221994587,51563.85,48.41680908203125,92.74995422363281
108,Data/COVID-19/COVID-19 (109).png,109,COVID-19,133.20965576171875,44.97551032596205,0.0427703857421875,7.4133128620696676,69048.05,56.98326110839844,76.22639465332031
109,Data/COVID-19/COVID-19 (110).png,110,COVID-19,127.7613525390625,51.02378672773931,0.034423828125,7.365547606696042,75332.85,58.32191467285156,69.43943786621094
110,Data/COVID-19/COVID-19 (111).png,111,COVID-19,151.01083374023438,55.8750281701131,0.017333984375,7.311765348365886,67895.65,61.41065979003906,89.60017395019531
111,Data/COVID-19/COVID-19 (112).png,112,COVID-19,159.30682373046875,61.637356880800425,0.0315399169921875,7.469070523044092,73409.35,63.38252258300781,95.92430114746094
112,Data/COVID-19/COVID-19 (113).png,113,COVID-19,152.17947387695312,57.56740845247536,0.02972412109375,7.529813140902937,93069.7,70.46505737304688,81.71441650390625
113,Data/COVID-19/COVID-19 (114).png,114,COVID-19,134.74354553222656,51.99009386775927,0.070343017578125,7.573648271694182,64396.7,54.857452392578125,79.88609313964844
114,Data/COVID-19/COVID-19 (115).png,115,COVID-19,159.49534606933594,49.79581578161517,0.0239105224609375,7.563903847765206,76214.65,65.07450866699219,94.42083740234375
115,Data/COVID-19/COVID-19 (116).png,116,COVID-19,155.97332763671875,58.8223814656472,0.026336669921875,7.7348675473319695,74677.15,65.89137268066406,90.08195495605469
116,Data/COVID-19/COVID-19 (117).png,117,COVID-19,142.55462646484375,45.44308205462264,0.0190582275390625,7.497632780800016,80104.6,65.84242248535156,76.71220397949219
117,Data/COVID-19/COVID-19 (118).png,118,COVID-19,158.73313903808594,56.08689567233708,0.0233154296875,7.652916860239011,74344.05,64.03549194335938,94.69764709472656
118,Data/COVID-19/COVID-19 (119).png,119,COVID-19,151.47732543945312,67.67500036815034,0.08111572265625,7.699438559495242,80453.1,62.66517639160156,88.81214904785156
119,Data/COVID-19/COVID-19 (120).png,120,COVID-19,150.61614990234375,48.56769860789549,0.00347900390625,7.430422608709673,74358.25,64.55638122558594,86.05976867675781
120,Data/COVID-19/COVID-19 (121).png,121,COVID-19,162.361572265625,48.65387943926847,0.0023040771484375,7.426328189197094,97887.4,76.59086608886719,85.77070617675781
121,Data/COVID-19/COVID-19 (122).png,122,COVID-19,177.99822998046875,57.0880330273643,0.0023345947265625,7.20234830603743,103492.95,83.31640625,94.68182373046875
122,Data/COVID-19/COVID-19 (123).png,123,COVID-19,142.23910522460938,50.93263061781267,0.0221099853515625,7.500312359100984,65012.65,60.53147888183594,81.70762634277344
123,Data/COVID-19/COVID-19 (124).png,124,COVID-19,130.7373046875,63.23161699385178,0.0636444091796875,7.632151694269703,49595.7,51.36866760253906,79.36863708496094
124,Data/COVID-19/COVID-19 (125).png,125,COVID-19,156.138916015625,43.820394209528665,0.0004119873046875,7.181961251216863,81433.85,66.46226501464844,89.67665100097656
125,Data/COVID-19/COVID-19 (126).png,126,COVID-19,153.5119171142578,56.75091023562734,0.046966552734375,7.580974136836605,66740.6,63.2955322265625,90.21638488769531
126,Data/COVID-19/COVID-19 (127).png,127,COVID-19,136.8209991455078,39.32408840065747,0.031219482421875,7.1726785148586,47499.85,49.94810485839844,86.87289428710938
127,Data/COVID-19/COVID-19 (128).png,128,COVID-19,160.5618133544922,57.630901386215726,0.060211181640625,7.335506267932915,56698.05,59.908599853515625,100.65321350097656
128,Data/COVID-19/COVID-19 (129).png,129,COVID-19,159.1226348876953,51.76970284756839,0.022918701171875,7.322365994204896,62757.2,66.32626342773438,92.79637145996094
129,Data/COVID-19/COVID-19 (130).png,130,COVID-19,156.40567016601562,47.70037097794106,0.0372467041015625,7.171555214988428,58821.15,60.42793273925781,95.97773742675781
130,Data/COVID-19/COVID-19 (131).png,131,COVID-19,128.19554138183594,48.65953506811927,0.0457305908203125,7.488339866754496,63541.85,54.87028503417969,73.32525634765625
131,Data/COVID-19/COVID-19 (132).png,132,COVID-19,129.22915649414062,45.064345835943364,0.0516204833984375,7.288830741047566,77208.25,59.54212951660156,69.68702697753906
132,Data/COVID-19/COVID-19 (133).png,133,COVID-19,134.30531311035156,54.06916448574801,0.07745361328125,7.582421041102982,71113.75,57.22065734863281,77.08465576171875
133,Data/COVID-19/COVID-19 (134).png,134,COVID-19,155.53514099121094,44.86289658736263,0.0020294189453125,7.293154580202434,94064.0,70.75094604492188,84.78419494628906
134,Data/COVID-19/COVID-19 (135).png,135,COVID-19,93.83990478515625,48.472826124044715,0.2213897705078125,7.114797234292275,22381.65,28.6920166015625,65.14788818359375
135,Data/COVID-19/COVID-19 (136).png,136,COVID-19,101.72593688964844,59.499396896828706,0.21221923828125,7.369243033157864,28454.35,33.392547607421875,68.33338928222656
136,Data/COVID-19/COVID-19 (137).png,137,COVID-19,110.17817687988281,64.40003476687774,0.2028961181640625,7.435203843645797,26735.5,35.28541564941406,74.89276123046875
137,Data/COVID-19/COVID-19 (138).png,138,COVID-19,105.70217895507812,47.05928247465635,0.1590576171875,7.0195633082440265,32835.8,35.76841735839844,69.93376159667969
138,Data/COVID-19/COVID-19 (139).png,139,COVID-19,143.94508361816406,38.210694977079854,0.009002685546875,7.1071438283590025,83919.8,65.63809204101562,78.30699157714844
139,Data/COVID-19/COVID-19 (140).png,140,COVID-19,128.52084350585938,43.116470427102826,0.032989501953125,7.378236854742226,70321.0,56.40312194824219,72.11772155761719
140,Data/COVID-19/COVID-19 (141).png,141,COVID-19,166.68714904785156,65.37642055354549,0.037750244140625,7.546863396102817,87012.2,75.6268310546875,91.06031799316406
141,Data/COVID-19/COVID-19 (142).png,142,COVID-19,135.4750213623047,41.09997040127435,0.0076446533203125,7.31887880052248,49758.35,52.77772521972656,82.69729614257812
142,Data/COVID-19/COVID-19 (143).png,143,COVID-19,125.81373596191406,61.57671419358957,0.13934326171875,7.829401355124674,62440.25,53.62892150878906,72.184814453125
143,Data/COVID-19/COVID-19 (144).png,144,COVID-19,111.78471374511719,44.92620725139671,0.097930908203125,7.392432023293908,49821.85,44.560028076171875,67.22468566894531
144,Data/COVID-19/COVID-19 (145).png,145,COVID-19,111.39042663574219,45.75339468841391,0.1127166748046875,7.481453454761011,47723.7,45.28941345214844,66.10101318359375
145,Data/COVID-19/COVID-19 (146).png,146,COVID-19,102.88130187988281,46.8959971929807,0.160491943359375,7.511591401123191,46396.15,43.10130310058594,59.779998779296875
146,Data/COVID-19/COVID-19 (147).png,147,COVID-19,137.05604553222656,33.73855354775894,0.001007080078125,7.049199097336272,68057.2,58.99436950683594,78.06167602539062
147,Data/COVID-19/COVID-19 (148).png,148,COVID-19,129.38241577148438,59.61136954702073,0.13482666015625,7.725331434050297,78115.65,63.455474853515625,65.92694091796875
148,Data/COVID-19/COVID-19 (149).png,149,COVID-19,102.69486999511719,37.490066497510206,0.100738525390625,7.044670523686428,48909.15,40.91864013671875,61.77622985839844
149,Data/COVID-19/COVID-19 (150).png,150,COVID-19,135.09608459472656,32.779132484213925,0.012176513671875,7.035160955660622,65755.85,56.05009460449219,79.04598999023438
150,Data/COVID-19/COVID-19 (151).png,151,COVID-19,121.96261596679688,42.79585250458528,0.046966552734375,7.4253936879825275,63621.4,55.50474548339844,66.45787048339844
151,Data/COVID-19/COVID-19 (152).png,152,COVID-19,117.31086730957031,38.559207660777645,0.048065185546875,7.185711420304915,59335.2,54.309967041015625,63.00090026855469
152,Data/COVID-19/COVID-19 (153).png,153,COVID-19,120.35066223144531,37.78434523531859,0.0466461181640625,7.171479728084964,36216.65,44.27876281738281,76.0718994140625
153,Data/COVID-19/COVID-19 (154).png,154,COVID-19,128.02279663085938,51.42511971152689,0.0877532958984375,7.506622983825246,60191.8,56.236907958984375,71.785888671875
154,Data/COVID-19/COVID-19 (155).png,155,COVID-19,153.79293823242188,51.40744919464297,0.0752410888671875,7.269249438772136,74206.9,60.65153503417969,93.14140319824219
155,Data/COVID-19/COVID-19 (156).png,156,COVID-19,128.34417724609375,40.31104927479065,0.055938720703125,7.117549821408903,50285.4,48.35606384277344,79.98811340332031
156,Data/COVID-19/COVID-19 (157).png,157,COVID-19,158.5368194580078,26.192043055576406,0.002960205078125,6.595553994649724,78280.0,66.86216735839844,91.67465209960938
157,Data/COVID-19/COVID-19 (158).png,158,COVID-19,146.34767150878906,31.702951082037494,6.103515625e-05,6.742509364234492,74884.4,62.17601013183594,84.17166137695312
158,Data/COVID-19/COVID-19 (159).png,159,COVID-19,119.67173767089844,54.05254083955219,0.119354248046875,6.773438314186842,60266.4,43.51325988769531,76.15847778320312
159,Data/COVID-19/COVID-19 (160).png,160,COVID-19,152.75267028808594,46.00277138243076,0.039093017578125,7.075052051142382,77040.5,58.4029541015625,94.34971618652344
160,Data/COVID-19/COVID-19 (161).png,161,COVID-19,158.35472106933594,30.7615465767258,0.0,6.907366716027867,75779.25,64.18801879882812,94.16670227050781
161,Data/COVID-19/COVID-19 (162).png,162,COVID-19,135.98171997070312,55.562064458630246,0.06805419921875,7.569146993232193,56886.4,53.87455749511719,82.10716247558594
162,Data/COVID-19/COVID-19 (163).png,163,COVID-19,141.51881408691406,58.297661636886964,0.0693359375,7.734100032519065,72341.1,66.43890380859375,75.07991027832031
163,Data/COVID-19/COVID-19 (164).png,164,COVID-19,124.83700561523438,59.929002450282816,0.1388397216796875,7.2800585863104175,28083.7,38.916534423828125,85.92047119140625
164,Data/COVID-19/COVID-19 (165).png,165,COVID-19,154.5110626220703,61.351493107143,0.0866851806640625,7.323558355769485,73970.9,62.68022155761719,91.83084106445312
165,Data/COVID-19/COVID-19 (166).png,166,COVID-19,129.16539001464844,47.957030190096184,0.0815277099609375,7.300273046011357,44904.3,46.904510498046875,82.26087951660156
166,Data/COVID-19/COVID-19 (167).png,167,COVID-19,160.22714233398438,49.43071988868489,0.0494232177734375,7.102725966960999,73038.35,64.09571838378906,96.13142395019531
